,reviews,sentiment
8492,별 주는게 아까운 영화다..뭔데 이영화는 내가 발로 만들어도 이것보단잘만들겠다.. 하고싶은 말은 많은데 전부 욕만 나올꺼 같아...이까지만 할련다..,0
8493,야 진짜 쓰래기다,0
8494,주걸륜 연기 별로다 실망. 나머지는 다 좋았음.,1
8495,"모든 영화를 통틀어서 위대한 명작이다. 배우들의 연기도 눈부셨고, 스토리도 코믹스러움을 충분히 표현하였다.",1
8496,고등학교때 반에 떠돌던 걸 빌려봤음. 아마 보고 쳤을 것임.,0
8497,성적 욕망과 죄의식의 권태,0
8498,내가 본 최고의 한국 멜로 영화,1
8499,내게 유일하게 케미를 불러일으켰던 들마 ㅇㅇ 각본은 실망스러웠지만 배우들이 살렸다,1
8500,보다 말았다,0
8501,하루하루 생존을위해 먹이를찾아 헤매이는 북극곰의 모습이 잊혀지지 않아요,1
8502,살사라는 장르를 전혀 모르던 시절 충격적인 거리 히피 밴드들의 드럼통 연주 압권이다 당시 비긴어게인을 견줄 수 있는 영화다 마가리타~~~ 요때쌩요 커버 미야~~~,1
8503,팬텀의 매력이 집착하면서도 마지막엔 크리스틴을 위해 떠나보내주는거였는데 그게 그냥 의미없는 집착이 되게 한 후속작이랄까.... 스토리보고 진짜 기겁했다,0
8504,짱이여 좋아연관찮음짱잼,1
8505,8점대는 정말 아닌것같음. 정말 실제상황속 작전투입은.. 군대갈때 많은사람이 이거와 달라서 나도 실망했지만 이거였으면 과연 버틸수나있었을까..가볍게 생각하고 시간보낼려고 본영화인데 소장용이되다니,1
8506,재밌습니다,1
8507,1명 참여..,1
8508,영화를 보고나서 울었다. 우리나라 영화가 지난 10여년동안 이만큼 발전했구나 하는것들이 확 다가와서... 별점반개는 지금 다시는 저때의 얼굴을 볼수없는 임은경을 위한것.,0
8509,오우삼 감독과 장 끌로드 반담. B급 액션 영화,0
8510,태조왕건이나 봐야겠다,0
8511,다나까 안쓰냐 전방새끼들이 빠져가지고는... 군대에서 봤는데 구닌새기들이 요자 쓰니까 몰입도 급속하락;,0
8512,버킷리스트1. 영화 버킷리스트 보기,1
8513,좋은 영화. 택시소원도 추천,1
8514,재밌다,1
8515,말도 안되는 러브라인...주인공 중에 개념이 지대로 박힌 사람이 없는 드라마...,0
8516,특별한건 없지만 그것이 매력인 영화인거 같아요. 소박하면서도 꾸며지지 않은 영화! 지루하게 느껴질수도 있는데 대사 하나하나가 마음에 쏙쏙 들었네요 !,1
8517,와우 시걸형님 짱!,1
8518,잔잔한 감동이 밀려오는 영화.. 열린마음.,1
8519,음악의 힘이 어떤건지 어르신들이 몸소 보여주신다. so good~!,1
8520,스토리는 이해할수있으며 어렵지 않다 다만 지루하고 재미없다,0
8521,궁금증을 유발시켜 즐겁게 본 영화... 약간의 지루함도 있음...,1
8522,"도그빌과 비교되긴하지만, 영화의 메시지, 은유는 충분히 만족한다.",1
8523,뭐지 이 믿을 수 없이 높은 평점은,0
8524,넘재밌었어요...최고,1
8525,항상 진지하고 고급스러워야 잘만든 영화가되는 것은 아니다. 적어도 이 영화는 자신의 장르에 충실했다고 생각한다. 개인적으로는 테드보다 훨씬 재밌었다.,1
8526,아무리 봐도 개 막장 드라마 작가가 누군지 참 어이가 없네요그런일들이 현실이라면 누구나 다 그렇게 하겟네별 한개 주기도 아까운 개막장드라마,0
8527,"""""""평점이 안좋던데 난 개인적으로 잘봤음 두번 봤음이런 깨알같은 영화도 있어줘야지 ㅎㅎ심심할때 보면 꿀잼 블록버스터 급 스케일 영화를 찾으시면 비추소소한 재미 """"""""풋""""""""할수 있는 영화를 찾으시면 강추""""""",1
8528,그냥....뭐랄까...ㅋㅋ....ㅋ,0
8529,중동의 문화에 대해서 새롭게 알게 한 영화,1
8530,그 흔한 베드신도 안나옵니다 .. 키스신도 걍 뽀뽀질임 ㅋㅋ 참고만하삼 ㅋㅋ,0
8531,내생애 쓰레기영화 . 근데 나혼자 당할순 없ㅋ음ㅋ,1
8532,이딴 그지 같은 영화 왜 만듬?돈 썩어남?,0
8533,1편만큼 재밋는 후속편 정말 말이필요없음 ㅋ,1
8534,아이스트로보이최고짱팬팬,1
8535,다시 생명들이 꽃피우길 기다리는 한마리 새처럼,0
8536,정말 재밌어요^^,1
8537,내 삶을 존경하는 것은 베토벤의 음악을 마음으로 들을 수 있게 해주었기 때문이다. 이 영화는 베토벤의 후기작품을 마음으로 듣게 해준다. 영화가 곧 후기4중주이다.,1
8538,나이먹고 봐서 그런가.. 더럽게 유치하네 ㅡㅡ 맨끝에 상자는 왜 안부수는데?,0
8539,기존 세계관의 심각한 훼손과 방향을 잃은 주제 의식뿐 아니라 발전 없는 퀄리티까지 기존의 팬이라면 보고 후회함,0
8540,전형적인(지루한) 일본 학원 로맨스물... 2014년에도(아직까지도)이런 영화가 나오다니... 모모세가 하이킥 나오던 여자애랑 똑닮았네 배우들이 다 젊어서 싱싱하긴 하고만,0
8541,괜춘한데... 흠;; 한 7.5가 적당할듯.,1
8542,대체누명은언제벗김? 누명좀벗기고 일이더생기면생겻지 언제까지 당할꺼이 아오답답해,0
8543,웨슬리 스나입스의 액션영화는 글쎄. 그나마 블레이드 정도. 90년대는 음..,0
8544,안경벗어!,0
8545,잔잔하고 자연스러운엔딩억지스럽지않은 코믹정말 만족했어요그 이웃에 살고싶어요추천해요!엔딩크레딧에서 NG장면 나오니 참고하시길,1
8546,뭐지이높은평점은;영화제에서봤으나잔인한한편식상했다,0
8547,"그래도 주인공인데 반전 없이 주인공을 버린 영화, 엔딩만 좋으면 8점 이상인 영화",0
8548,마지막에 제작비가 떨어져 촬영접는 감독의 분노인가? 차를 들어서 던져버리네..,0
8549,0점은 없는건지,0
8550,"관객들 뒤집어짐, 상업영화 같은데..왜 필름포럼에만 개봉하지?",1
8551,최악,0
8552,눈물로 본 영화 본지가 몇 년이 넘었는데 눈물나게하는 영화. 10점드립니다,1
8553,바보도 아니고 백제가 충청도 지역이었다는 사실을 누가 모르나?,1
8554,어색한 연기와 유치한 연출은 일본영화의 고질적인 문제,0
8555,깨금찡♥♥♥♥♥♥♥♥,1
8556,너무 좋네요 두일이형님도 간만에보고 꼬맹이 너무이뻐>.신고,1
8557,미치고싶을때 정말...이런영화 좋다,1
8558,슈렉 그동안 재미있었다 ㅠㅠㅠ,1
8559,정말로 감동적이다. 위대한 명작..,1
8560,이렇게 형편없는 2009년 영화를 왜 수입해와서 상영하는지 참..절대보시마세요!!!!,0
8561,레알 포스터 개간지 ㅋㅋ,1
8562,너무오랜만에봐서그런가.그땐재밌었는데..지금은재미없네ㅋ나중에도OST만기억날거같네,0
8563,이렇게 발로 뛴 연기들은 첨본다.... -_-; 영화 내용은 둘째이고 연기력들은 정말 짜증 지대로다....,0
8564,때때로 생각 나는 영화 너무나 감동적이었고 많은 눈물을 흘렸습니다 감사합니다,1
8565,the crucible(시련) 12.24~25 안산예술의전당에서 연극공연합니다! 보러오세요!,1
8566,bad,0
8567,쓰레기 드라마~ 재미도 없고 시청 시간이 아깝다~ ㅠ,0
8568,아무리 시간이 남아돌고 할짓 없으면 차라리 새우깡을 사서 갯수 세어가면서 하늘을 보세요. 절대절대 이 양화보지마셈. 정말 더럽게 재미없음. 지루하고 어설픈 스토리 어설픈 연기력. 최악임억울해서 로그인하고 글 쌈,0
8569,OOOO영화 않보는게남,0
8570,영상인데 중간중간 콘서트인듯한 착각을 불러일으키는 ㅠㅠ,1
8571,알 파치노 는 세일즈맨이 아니라 배우가 배우 연기한거고..그게 어디 세일즈맨인가..잭 레몬이 진짜 세일즈맨같은 연기를 한 영화,1
8572,별점 0개 주는건 없나요.? 진짜 이런쓰레기같은 영화는 처음보네요.,0
8573,조커보여주러갔는데 영상 넘좋고 저도 신난,1
8574,최악의영화이다. 보는사람까지정신병에걸리게 만들것같은 내용과 연출이 경이롭기 짝이없다. 나오는 모든등장인물들이 전부 미친놈같고 프레드는 정신병만 더키우려고 나온존재같다.,0
8575,괴물이고 뭐고 결국 마지막씬이 감독이 말하려던 진짜 얘기. 기독교도 그렇고.. 아무튼 오락성과 사회성을 다 압축하려다 영웅본색인지 아저씬지 최양일감독 '수'인지 모르게 돼버린영화.. 훌륭한 연기들을 예술 아닌 단순 반복의 기술로 만든 영화~!?,0
8576,내가슴을 먹억히 만들었던영화..다시생각만해도 눈물난다..영화보는내내 감정이입되서.. 내가 아이의엄마였다면하는생각을하게되면서보는데.. 정말 생각하기도싫은 영화다..내아이와 헤어져야한다니..배아파낳은아이를눈앞에서보내야한다니.. 진짜많이울었습니다,1
8577,인간적으로 평점 너무 낮다.. 이건 아니지..,1
8578,이게 왜 소름이고 충격이지. ? 그냥 킬링타임용일 뿐이였다. 암만봐도 인터스텔라는 넘사,0
8579,이유없이10점,1
8580,정말 감성적이고 재밌는 영화다.,1
8581,재밌어요 2편 얼릉 나왔으면 좋겠네요,1
8582,으리 의리 으리 의리 으리,0
8583,평점 믿을게 못되는 듯...시간 아까움...,0
8584,역시 혼다고로~!!메이저forever~♥,1
8585,긴장되는 브금과 세련된 연출로 몰입되던데. 평점이 영화에 비해 좀 낮은듯. 몇번의 놀라는 장면이 있는데 가만 있다가 팍! 하며 간 떨어지게 만드는 놀람이 아니라 적절한 연출이었다,1
8586,황비홍 최고 졸작... 왕정감독! 왜 황비홍을 오락영화로 전락시켰는가!,0
8587,택배왔을때 진짜 깜짝놀랬네ㅋ,0
8588,원작 소설 찾아봤는데 우리나라에는 없네요~ 좀 유치한 맛도 있지만.. 재미난 설정~,1
8589,다 필요없다 그냥 하는 것만 찍어라,0
8590,이건 로맨스 영화라고...뭘 기대한거야? 아주 슬프고 비극적인 로맨스,1
8591,깔끔하지못한시나리오.,0
8592,감동적인영화입니다Real,1
8593,체벌이 없구나........근데 밑에분 영화 극중 인물보고 흥분을 하시다니 ㅋㅋㅋㅋㅋㅋ,1
8594,이 영화가 평점이 7.74밖에 안된다는건 말이 안된다..,1
8595,뭔영화가 이래.............,0
8596,오오~ 엠마로버츠 영화는 다 재밌던데. 연기 잘하는 배우라 영화도 엄청 기되됨.,1
8597,누가범인일까요 ㅋㅋ 교코 ?케이코 아니면ㅋㅋ,1
8598,이거 재대로 보려면 어느정도 성경지식있어야하는데... 어느정도 알고 보면 진짜명작인데ㅜㅜㅡ 근데 모르고보면 그냥 보기엔어려운 부분이 있을지도... 근데 진심내가 본애니중엔 최고임 음악성은 진짜타 애니 다 비교자체가 안됨,1
8599,"쩐다, 쩔어! 역시 트랜스포터!",1
8600,소설은 아마추어적인 느낌이 강하지만 그만큼 실험적이고 흥미롭다. 영화 역시도 아마추어적인 느낌이 강하다. 하지만 실험적이지도 흥미롭지도 않다. 그저 소설의 인기에 묻어가려는 기운이 강할 뿐이다.,0
8601,"제작진의 노력이 보이는 작품, 재방 더이상 안해주나....",1
8602,황금시대를 보고 나서 부랴 부랴 찾아본 허감독의 작품. 고요하다. 적적하다. 쓸쓸하다. 영화는 기승전결 없이 어찌보면 뻔한 결말로 향해간다. 근데 그 흐르는 과정에 있어서 묻어나오는 따뜻함과 인간미는 묘한 쾌감을 불러일으키기에 충분하다.,1
8603,기차 탈출하는 현실 돋는 영화임. 포스터에 비해 참; 기대 이하였다;;; 두시간이 안아까우면 보삼,0
8604,멋진영화....탐의 젊은날이라...,1
8605,"ost 두개도 너무 유명하고, 명장면패러디도 많고, 우선은 연출자체가 너무 재미있다.",1
8606,2003년 왜 이영화를 이제야 본거지? 너무재밌네요 으하하,1
8607,왜 요즘에는 이런영화가 나오지 않는 것인가! 광해? 7번방의선물? 신세계? 개나줘버려!,1
8608,별 감흥 없이 설렁설렁 스토리를 따라 볼 뿐이다.,0
8609,내용도 없고 반전도 그리 강하지 못하고 통쾌한맛이 없네!,0
8610,아무도 없네 아무도 없으니까 1점,0
8611,보영누나,1
8612,오랜만에 휴가내서 조카들 데리고 보고나왔어요 !! 조카들이 너무 좋아해서 평점 10점 남겨용 !!,1
8613,독립영화 라 기대안햇는데 재밌네요~,1
8614,이 모든 죄악을 악마탓으로 돌리면 좀 낫냐?,0
8615,솔직히 솔직히 혁.잭슨.성재.엔은아이돌인데진심 가명도 대충짓고 엔오빠두 가명이 차돌백이가 뭔지.형돈오빠는 방송인데 옷도대충 침대에누워있고 보는 시청자들의 대한 예의도 아니고ㅡㅡ 보면서 아이돌 오빠들 불쌍했음 안무가도 없고 예산이 없으면 하시질 말던가여,0
8616,"요즘같이 성폭행이 화두가 되는 사회에 꼭 필요한 영화.,...",1
8617,아ㅋㅋ 병맛영화ㅋㅋㅋㅋ 후속작나와라,1
8618,저에게는 가장 인상 깊은 한국 영화임특히 반복해서 봐도 훌륭함,1
8619,평점보고 봤다가 개짜증만 밀려온다. 누구말을 믿을건지는 당신의 선택이겠지. 하지만 내 보고 난 뒤 후회해야 늦다. 재.미.존.나.없.다. 이것만 알아둬라.,0
8620,동양 무협액션에 대한 타란티노의 완벽한 오마쥬,1
8621,마음이 많슬프고 우울해지더라구요.ㅠㅠ 많이 안타까웠어요.너무 늦게 만난 탓이겠죠.,1
8622,이걸 공포영화라고 가지고 나온게 공포다....,0
8623,김소현 개예쁨 내용도굿,1
8624,살아움직이는 그림을 감상하는듯한 작품이었지만 그 안에 담을려는 내용을 이해하기엔 어려운 작품 그냥 있을법한 시도?,0
8625,와 이게 60년대 영화라니 놀랍다 마지막에 소름이 끼쳤다,1
8626,감독의 명성과 명배우들...조가의 아이가 커서 복수하면서 웅장한 장면과 반전을 기대했으나 진짜 누구 말대로 이야기가 점점 산으로 가더라...영화가 진짜 기대 이하였다.,0
8627,영화관에서 봤다면 돈 아까울뻔 했던 영화..비추비추,0
8628,인간들아. 니네들보다 한참 선배야. 여태 좋아했는데 실망이다. 장사좀 그만해라.,0
8629,사랑이라는고... 아름답게 포장하려는 건가?-_-;;,0
8630,성동일의 전라도 사투리가 제일 좋았으,1
8631,으헝 재미없겠디,0
8632,너무 재미잇게 봣네요 ㅋㅋ 보는 내내 배꼽 빠져 죽는줄 알앗슴 ㅋ 90년대 이런 코메디 명작이 잇엇다니 ㅋ,1
8633,"정말불쾌한영화, 똥 만질줄 몰라서 사람들이 똥을 안만지는게 아닙니다 더러워서안만지는거지.적나라한표현으로감독딴엔표현면에서우쭐했겠지만그건 작품성이 아닌 똥을주물럭거리는 표현밖에 아닌겁니다. 감독이요구한 이런저질표현때문에 이은주씨가 후유증을 앓은거다감독양반",0
8634,광주는....... 어 그거는 총기를 들고 일어난 하나의 폭동이야,1
